1446,65196,Australia Vs Scotland 4Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-16,30,Scotland,George Salmond,181,7,39,2,Australia,Steve Waugh,182,4,16,County Ground,Worcester,England,P Willey,RS Dunne,Australia,bowl,Australia,Australia won by 6 wickets (with 31 balls remaining),Mark Waugh
1447,65197,Pakistan Vs West Indies 5Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-16,7,Pakistan,Wasim Akram,229,8,38,4,West Indies,Brian Lara,202,10,35,County Ground,Bristol,England,DB Hair,DL Orchard,Pakistan,bat,Pakistan,Pakistan won by 27 runs,Azhar Mahmood
1448,65198,Bangladesh Vs New Zealand 6Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-17,25,Bangladesh,Aminul Islam,116,10,17,5,New Zealand,Stephen Fleming,117,4,5,County Ground,Chelmsford,England,ID Robinson,S Venkataraghavan,New Zealand,bowl,New Zealand,New Zealand won by 6 wickets (with 102 balls remaining),Gavin Larsen
1449,65199,England Vs Kenya 7Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-18,26,Kenya,Aasif Karim,203,10,15,1,England,Alec Stewart,204,1,32,St Lawrence Ground,Canterbury,England,KT Francis,RE Koertzen,England,bowl,England,England won by 9 wickets (with 66 balls remaining),Steve Tikolo
1450,65200,India Vs Zimbabwe 8Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-19,9,Zimbabwe,Alistair Campbell,252,9,51,6,India,Mohammad Azharuddin,249,10,39,Grace Road,Leicester,England,DL Orchard,P Willey,India,bowl,Zimbabwe,Zimbabwe won by 3 runs,Grant Flower
1451,65201,South Africa Vs Sri Lanka 9Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-19,3,South Africa,Hansie Cronje,199,9,13,8,Sri Lanka,Arjuna Ranatunga,110,10,17,County Ground,Northampton,England,SA Bucknor,RS Dunne,Sri Lanka,bowl,South Africa,South Africa won by 89 runs,Lance Klusener
1452,65202,Australia Vs New Zealand 10Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-20,2,Australia,Steve Waugh,213,8,18,5,New Zealand,Stephen Fleming,214,5,17,Sophia Gardens,Cardiff,England,DR Shepherd,Javed Akhtar,Australia,bat,New Zealand,New Zealand won by 5 wickets (with 28 balls remaining),Roger Twose
1453,65203,Pakistan Vs Scotland 11Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-20,7,Pakistan,Wasim Akram,261,6,59,30,Scotland,George Salmond,167,10,37,Riverside Ground,Chester-le-Street,England,DB Cowie,ID Robinson,Scotland,bowl,Pakistan,Pakistan won by 94 runs,Mohammad Yousuf
1454,65204,Bangladesh Vs West Indies 12Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-21,25,Bangladesh,Aminul Islam,182,10,38,4,West Indies,Brian Lara,183,3,7,Clontarf Cricket Club Ground,Dublin,Ireland,DB Hair,KT Francis,Bangladesh,bat,West Indies,West Indies won by 7 wickets (with 21 balls remaining),Courtney Walsh
1455,65205,England Vs South Africa 13Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-22,3,South Africa,Hansie Cronje,225,7,12,1,England,Alec Stewart,103,10,14,Kennington Oval,London,England,S Venkataraghavan,RS Dunne,England,bowl,South Africa,South Africa won by 122 runs,Lance Klusener
1456,65206,Sri Lanka Vs Zimbabwe 14Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-22,9,Zimbabwe,Alistair Campbell,197,9,9,8,Sri Lanka,Arjuna Ranatunga,198,6,32,County Ground,Worcester,England,DR Shepherd,SA Bucknor,Sri Lanka,bowl,Sri Lanka,Sri Lanka won by 4 wickets (with 24 balls remaining),Marvan Atapattu
1457,65207,India Vs Kenya 15Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-23,6,India,Mohammad Azharuddin,329,2,28,26,Kenya,Aasif Karim,235,7,44,County Ground,Bristol,England,DB Cowie,ID Robinson,Kenya,bowl,India,India won by 94 runs,Sachin Tendulkar
1458,65208,Australia Vs Pakistan 16Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-23,7,Pakistan,Wasim Akram,275,8,26,2,Australia,Steve Waugh,265,10,38,Headingley,Leeds,England,P Willey,RE Koertzen,Australia,bowl,Pakistan,Pakistan won by 10 runs,Inzamam-ul-Haq
1459,65209,Scotland Vs Bangladesh 17Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-24,25,Bangladesh,Aminul Islam,185,9,44,30,Scotland,George Salmond,163,10,20,Grange Cricket Club Ground,Edinburgh,Scotland,DL Orchard,KT Francis,Scotland,bowl,Bangladesh,Bangladesh won by 22 runs,Minhajul Abedin
1460,65210,New Zealand Vs West Indies 18Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-24,5,New Zealand,Stephen Fleming,156,10,29,4,West Indies,Brian Lara,158,3,17,County Ground,Southampton,England,Javed Akhtar,S Venkataraghavan,West Indies,bowl,West Indies,West Indies won by 7 wickets (with 34 balls remaining),Ridley Jacobs
1461,65211,England Vs Zimbabwe 19Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-25,9,Zimbabwe,Alistair Campbell,167,8,34,1,England,Alec Stewart,168,3,26,Trent Bridge,Nottingham,England,DB Hair,SA Bucknor,England,bowl,England,England won by 7 wickets (with 69 balls remaining),Alan Mullally
1462,65212,Kenya Vs South Africa 20Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-26,26,Kenya,Aasif Karim,152,10,14,3,South Africa,Hansie Cronje,153,3,6,VRA Ground,Amstelveen,Netherlands,DB Cowie,P Willey,South Africa,bowl,South Africa,South Africa won by 7 wickets (with 54 balls remaining),Lance Klusener
1463,65213,India Vs Sri Lanka 21St Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-26,6,India,Mohammad Azharuddin,373,6,21,8,Sri Lanka,Arjuna Ranatunga,216,10,31,County Ground,Taunton,England,DR Shepherd,RS Dunne,Sri Lanka,bowl,India,India won by 157 runs,Sourav Ganguly
1464,65214,Australia Vs Bangladesh 22Nd Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-27,25,Bangladesh,Aminul Islam,178,7,19,2,Australia,Steve Waugh,181,3,2,Riverside Ground,Chester-le-Street,England,DL Orchard,SA Bucknor,Australia,bowl,Australia,Australia won by 7 wickets (with 181 balls remaining),Tom Moody
1465,65215,Scotland Vs West Indies 23Rd Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-27,30,Scotland,George Salmond,68,10,12,4,West Indies,Brian Lara,70,2,8,Grace Road,Leicester,England,ID Robinson,Javed Akhtar,Scotland,bat,West Indies,West Indies won by 8 wickets (with 239 balls remaining),Courtney Walsh
1466,65216,New Zealand Vs Pakistan 24Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-28,7,Pakistan,Wasim Akram,269,8,25,5,New Zealand,Stephen Fleming,207,8,38,County Ground,Derby,England,KT Francis,RE Koertzen,New Zealand,bowl,Pakistan,Pakistan won by 62 runs,Inzamam-ul-Haq
1467,65217,England Vs India 25Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-29,6,India,Mohammad Azharuddin,232,8,21,1,England,Alec Stewart,169,10,14,Edgbaston,Birmingham,England,DB Hair,Javed Akhtar,England,bowl,India,India won by 63 runs,Sourav Ganguly
1468,65218,South Africa Vs Zimbabwe 26Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-29,9,Zimbabwe,Alistair Campbell,233,6,28,3,South Africa,Hansie Cronje,185,10,18,County Ground,Chelmsford,England,DR Shepherd,S Venkataraghavan,Zimbabwe,bat,Zimbabwe,Zimbabwe won by 48 runs,Neil Johnson
1469,65219,Kenya Vs Sri Lanka 27Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-30,8,Sri Lanka,Arjuna Ranatunga,275,8,26,26,Kenya,Aasif Karim,230,6,21,County Ground,Southampton,England,DL Orchard,P Willey,Kenya,bowl,Sri Lanka,Sri Lanka won by 45 runs,Maurice Odumbe
1470,65220,Australia Vs West Indies 28Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-30,4,West Indies,Brian Lara,110,10,22,2,Australia,Steve Waugh,111,4,19,Old Trafford,Manchester,England,KT Francis,RS Dunne,Australia,bowl,Australia,Australia won by 6 wickets (with 56 balls remaining),Glenn McGrath
1471,65221,Bangladesh Vs Pakistan 29Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-31,25,Bangladesh,Aminul Islam,223,9,40,7,Pakistan,Wasim Akram,161,10,29,County Ground,Northampton,England,DB Hair,DB Cowie,Pakistan,bowl,Bangladesh,Bangladesh won by 62 runs,Khaled Mahmud
1472,65222,Scotland Vs New Zealand 30Th Match,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-05-31,30,Scotland,George Salmond,121,10,24,5,New Zealand,Stephen Fleming,123,4,12,Grange Cricket Club Ground,Edinburgh,Scotland,ID Robinson,RE Koertzen,New Zealand,bowl,New Zealand,New Zealand won by 6 wickets (with 193 balls remaining),Geoff Allott
1473,65223,Australia Vs India 1St Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-04,2,Australia,Steve Waugh,282,6,35,6,India,Mohammad Azharuddin,205,10,10,Kennington Oval,London,England,P Willey,SA Bucknor,India,bowl,Australia,Australia won by 77 runs,Glenn McGrath
1474,65224,Pakistan Vs South Africa 2Nd Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-05,7,Pakistan,Wasim Akram,220,7,23,3,South Africa,Hansie Cronje,221,7,38,Trent Bridge,Nottingham,England,DB Hair,DR Shepherd,Pakistan,bat,South Africa,South Africa won by 3 wickets (with 6 balls remaining),Lance Klusener
1475,65225,New Zealand Vs Zimbabwe 3Rd Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-06,9,Zimbabwe,Alistair Campbell,175,10,21,5,New Zealand,Stephen Fleming,70,3,5,Headingley,Leeds,England,DL Orchard,S Venkataraghavan,Zimbabwe,bat,,No result,
1476,65226,India Vs Pakistan 4Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-08,6,India,Mohammad Azharuddin,227,6,14,7,Pakistan,Wasim Akram,180,10,13,Old Trafford,Manchester,England,DR Shepherd,SA Bucknor,India,bat,India,India won by 47 runs,Venkatesh Prasad
1477,65227,Australia Vs Zimbabwe 5Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-09,2,Australia,Steve Waugh,303,4,28,9,Zimbabwe,Alistair Campbell,259,6,19,Lord's,London,England,DB Cowie,RE Koertzen,Zimbabwe,bowl,Australia,Australia won by 44 runs,Neil Johnson
1478,65228,New Zealand Vs South Africa 6Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-10,3,South Africa,Hansie Cronje,287,5,18,5,New Zealand,Stephen Fleming,213,8,23,Edgbaston,Birmingham,England,ID Robinson,S Venkataraghavan,South Africa,bat,South Africa,South Africa won by 74 runs,Jacques Kallis
1479,65229,Pakistan Vs Zimbabwe 7Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-11,7,Pakistan,Wasim Akram,271,9,32,9,Zimbabwe,Alistair Campbell,123,10,14,Kennington Oval,London,England,DL Orchard,SA Bucknor,Pakistan,bat,Pakistan,Pakistan won by 148 runs,Saeed Anwar
1480,65230,India Vs New Zealand 8Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-12,6,India,Mohammad Azharuddin,251,6,35,5,New Zealand,Stephen Fleming,253,5,35,Trent Bridge,Nottingham,England,DB Hair,DR Shepherd,India,bat,New Zealand,New Zealand won by 5 wickets (with 10 balls remaining),Roger Twose
1481,65231,Australia Vs South Africa 9Th Super,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-13,3,South Africa,Hansie Cronje,271,7,21,2,Australia,Steve Waugh,272,5,20,Headingley,Leeds,England,P Willey,S Venkataraghavan,South Africa,bat,Australia,Australia won by 5 wickets (with 2 balls remaining),Steve Waugh
1482,65232,New Zealand Vs Pakistan 1St Sf,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-16,5,New Zealand,Stephen Fleming,241,7,47,7,Pakistan,Wasim Akram,242,1,17,Old Trafford,Manchester,England,DB Hair,P Willey,New Zealand,bat,Pakistan,Pakistan won by 9 wickets (with 15 balls remaining),Shoaib Akhtar
1483,65233,Australia Vs South Africa 2Nd Sf,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-17,2,Australia,Steve Waugh,213,10,16,3,South Africa,Hansie Cronje,213,10,6,Edgbaston,Birmingham,England,DR Shepherd,S Venkataraghavan,South Africa,bowl,,Match tied,Shane Warne
1484,65234,Australia Vs Pakistan Final,ICC World Cup in England/Ireland/Netherlands/Scotland - 1999 (1999),1999-06-20,7,Pakistan,Wasim Akram,132,10,25,2,Australia,Steve Waugh,133,2,5,Lord's,London,England,DR Shepherd,SA Bucknor,Pakistan,bat,Australia,Australia won by 8 wickets (with 179 balls remaining),Shane Warne
1942,65235,South Africa Vs West Indies 1St Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-09,4,West Indies,Carl Hooper,278,5,14,3,South Africa,Shaun Pollock,275,9,12,Newlands,Cape Town,South Africa,DJ Harper,S Venkataraghavan,West Indies,bat,West Indies,West Indies won by 3 runs,Brian Lara
1943,65236,Zimbabwe Vs Namibia 2Nd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-10,9,Zimbabwe,Heath Streak,340,2,12,28,Namibia,Deon Kotze,104,5,9,Harare Sports Club,Harare,Zimbabwe,DL Orchard,SJA Taufel,Namibia,bowl,Zimbabwe,Zimbabwe won by 86 runs (D/L method),Craig Wishart
1944,65237,New Zealand Vs Sri Lanka 3Rd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-10,8,Sri Lanka,Sanath Jayasuriya,272,7,18,5,New Zealand,Stephen Fleming,225,10,15,Goodyear Park,Bloemfontein,South Africa,NA Mallender,SA Bucknor,New Zealand,bowl,Sri Lanka,Sri Lanka won by 47 runs,Sanath Jayasuriya
1945,65238,Australia Vs Pakistan 4Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-11,2,Australia,Ricky Ponting,310,8,31,7,Pakistan,Waqar Younis,228,10,27,New Wanderers Stadium,Johannesburg,South Africa,EAR de Silva,DR Shepherd,Pakistan,bowl,Australia,Australia won by 82 runs,Andrew Symonds
1946,65239,Bangladesh Vs Canada 5Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-11,17,Canada,Joe Harris,180,10,23,25,Bangladesh,Khaled Mashud,120,10,16,Kingsmead,Durban,South Africa,Aleem Dar,BG Jerling,Canada,bat,Canada,Canada won by 60 runs,Austin Codrington
1947,65240,South Africa Vs Kenya 6Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-12,26,Kenya,Steve Tikolo,140,10,15,3,South Africa,Shaun Pollock,142,0,3,North West Cricket Stadium,Potchefstroom,South Africa,KC Barbour,TH Wijewardene,Kenya,bat,South Africa,South Africa won by 10 wickets (with 172 balls remaining),Lance Klusener
1948,65241,India Vs Netherlands 7Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-12,6,India,Sourav Ganguly,204,10,11,15,Netherlands,Roland Lefebvre,136,10,28,Boland Bank Park,Paarl,South Africa,DJ Harper,P Willey,India,bat,India,India won by 68 runs,Tim de Leede
1949,65242,New Zealand Vs West Indies 9Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-13,5,New Zealand,Stephen Fleming,241,7,16,4,West Indies,Carl Hooper,221,10,10,St George's Park,Gqeberha,South Africa,DB Hair,RE Koertzen,West Indies,bowl,New Zealand,New Zealand won by 20 runs,Andre Adams
1950,65243,Bangladesh Vs Sri Lanka 10Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-14,25,Bangladesh,Khaled Mashud,124,10,16,8,Sri Lanka,Sanath Jayasuriya,126,0,2,City Oval,Pietermaritzburg,South Africa,BF Bowden,RB Tiffin,Sri Lanka,bowl,Sri Lanka,Sri Lanka won by 10 wickets (with 173 balls remaining),Chaminda Vaas
1951,65244,Australia Vs India 11Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-15,6,India,Sourav Ganguly,125,10,16,2,Australia,Ricky Ponting,128,1,11,SuperSport Park,Centurion,South Africa,EAR de Silva,DR Shepherd,India,bat,Australia,Australia won by 9 wickets (with 166 balls remaining),Jason Gillespie
1952,65245,Canada Vs Kenya 12Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-15,17,Canada,Joe Harris,197,10,8,26,Kenya,Steve Tikolo,198,6,12,Newlands,Cape Town,South Africa,AV Jayaprakash,Nadeem Ghauri,Canada,bat,Kenya,Kenya won by 4 wickets (with 9 balls remaining),Thomas Odoyo
1953,65246,England Vs Netherlands 13Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-16,15,Netherlands,Roland Lefebvre,142,9,16,1,England,Nasser Hussain,144,4,3,Buffalo Park,East London,South Africa,DB Hair,RE Koertzen,England,bowl,England,England won by 6 wickets (with 160 balls remaining),James Anderson
1954,65247,Namibia Vs Pakistan 14Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-16,7,Pakistan,Waqar Younis,255,9,22,28,Namibia,Deon Kotze,84,10,17,De Beers Diamond Oval,Kimberley,South Africa,DL Orchard,NA Mallender,Pakistan,bat,Pakistan,Pakistan won by 171 runs,Wasim Akram
1955,65248,South Africa Vs New Zealand 15Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-16,3,South Africa,Shaun Pollock,306,6,20,5,New Zealand,Stephen Fleming,229,1,16,New Wanderers Stadium,Johannesburg,South Africa,P Willey,SA Bucknor,South Africa,bat,New Zealand,New Zealand won by 9 wickets (with 13 balls remaining) (D/L method),Stephen Fleming
1956,65249,Bangladesh Vs West Indies 16Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-18,4,West Indies,Carl Hooper,244,9,27,25,Bangladesh,Khaled Mashud,32,2,5,Willowmoore Park,Benoni,South Africa,BG Jerling,RB Tiffin,Bangladesh,bowl,,No result,
1957,65250,Zimbabwe Vs India 17Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-19,6,India,Sourav Ganguly,255,7,17,9,Zimbabwe,Heath Streak,172,10,13,Harare Sports Club,Harare,Zimbabwe,EAR de Silva,RE Koertzen,Zimbabwe,bowl,India,India won by 83 runs,Sachin Tendulkar
1958,65251,Canada Vs Sri Lanka 18Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-19,17,Canada,Joe Harris,36,10,5,8,Sri Lanka,Sanath Jayasuriya,37,1,0,Boland Bank Park,Paarl,South Africa,DR Shepherd,NA Mallender,Sri Lanka,bowl,Sri Lanka,Sri Lanka won by 9 wickets (with 272 balls remaining),Prabath Nissanka
1959,65252,England Vs Namibia 19Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-19,1,England,Alec Stewart,272,10,8,28,Namibia,Deon Kotze,217,9,14,St George's Park,Gqeberha,South Africa,SJA Taufel,S Venkataraghavan,Namibia,bowl,England,England won by 55 runs,Jan-Berrie Burger
1960,65253,Australia Vs Netherlands 20Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-20,2,Australia,Ricky Ponting,170,2,15,15,Netherlands,Roland Lefebvre,122,10,16,North West Cricket Stadium,Potchefstroom,South Africa,DL Orchard,P Willey,Netherlands,bowl,Australia,Australia won by 75 runs (D/L method),Damien Martyn
1961,65254,South Africa Vs Bangladesh 22Nd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-22,25,Bangladesh,Khaled Mashud,108,10,20,3,South Africa,Shaun Pollock,109,0,8,Goodyear Park,Bloemfontein,South Africa,BF Bowden,S Venkataraghavan,South Africa,bowl,South Africa,South Africa won by 10 wickets (with 228 balls remaining),Makhaya Ntini
1962,65255,England Vs Pakistan 23Rd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-22,1,England,Nasser Hussain,246,8,13,7,Pakistan,Waqar Younis,134,10,19,Newlands,Cape Town,South Africa,BG Jerling,RE Koertzen,England,bat,England,England won by 112 runs,James Anderson
1963,65256,Canada Vs West Indies 24Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-23,17,Canada,Joe Harris,202,10,12,4,West Indies,Carl Hooper,206,3,14,SuperSport Park,Centurion,South Africa,EAR de Silva,DB Hair,West Indies,bowl,West Indies,West Indies won by 7 wickets (with 177 balls remaining),John Davison
1964,65257,India Vs Namibia 25Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-23,6,India,Sourav Ganguly,311,2,16,28,Namibia,Deon Kotze,130,10,12,City Oval,Pietermaritzburg,South Africa,Aleem Dar,DR Shepherd,Namibia,bowl,India,India won by 181 runs,Sachin Tendulkar
1965,65258,Kenya Vs Sri Lanka 26Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-24,26,Kenya,Steve Tikolo,210,9,28,8,Sri Lanka,Sanath Jayasuriya,157,10,9,Gymkhana Club Ground,Nairobi,Kenya,DJ Harper,RB Tiffin,Sri Lanka,bowl,Kenya,Kenya won by 53 runs,Collins Obuya
1966,65259,Zimbabwe Vs Australia 27Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-24,9,Zimbabwe,Heath Streak,246,9,14,2,Australia,Ricky Ponting,248,3,9,Queens Sports Club,Bulawayo,Zimbabwe,BF Bowden,DL Orchard,Zimbabwe,bat,Australia,Australia won by 7 wickets (with 15 balls remaining),Andy Blignaut
1967,65260,Netherlands Vs Pakistan 28Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-25,7,Pakistan,Waqar Younis,253,9,15,15,Netherlands,Roland Lefebvre,156,10,40,Boland Bank Park,Paarl,South Africa,S Venkataraghavan,SA Bucknor,Netherlands,bowl,Pakistan,Pakistan won by 97 runs,Mohammad Yousuf
1968,65261,Bangladesh Vs New Zealand 29Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-26,25,Bangladesh,Khaled Mashud,198,7,18,5,New Zealand,Stephen Fleming,199,3,4,De Beers Diamond Oval,Kimberley,South Africa,DB Hair,DR Shepherd,Bangladesh,bat,New Zealand,New Zealand won by 7 wickets (with 99 balls remaining),Craig McMillan
1969,65262,England Vs India 30Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-26,6,India,Sourav Ganguly,250,9,17,1,England,Nasser Hussain,168,10,14,Kingsmead,Durban,South Africa,RE Koertzen,SJA Taufel,India,bat,India,India won by 82 runs,Ashish Nehra
1970,65263,Australia Vs Namibia 31St Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-27,2,Australia,Ricky Ponting,301,6,18,28,Namibia,Deon Kotze,45,10,15,North West Cricket Stadium,Potchefstroom,South Africa,BF Bowden,RB Tiffin,Australia,bat,Australia,Australia won by 256 runs,Glenn McGrath
1971,65264,South Africa Vs Canada 32Nd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-27,3,South Africa,Shaun Pollock,254,8,12,17,Canada,Joe Harris,136,5,12,Buffalo Park,East London,South Africa,DJ Harper,KC Barbour,Canada,bowl,South Africa,South Africa won by 118 runs,Boeta Dippenaar
1972,65265,Zimbabwe Vs Netherlands 33Rd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-28,9,Zimbabwe,Heath Streak,301,8,10,15,Netherlands,Roland Lefebvre,202,9,12,Queens Sports Club,Bulawayo,Zimbabwe,SA Bucknor,TH Wijewardene,Netherlands,bowl,Zimbabwe,Zimbabwe won by 99 runs,Heath Streak
1973,65266,Sri Lanka Vs West Indies 34Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-02-28,8,Sri Lanka,Sanath Jayasuriya,228,6,15,4,West Indies,Carl Hooper,222,9,21,Newlands,Cape Town,South Africa,DL Orchard,S Venkataraghavan,Sri Lanka,bat,Sri Lanka,Sri Lanka won by 6 runs,Chaminda Vaas
1974,65267,Bangladesh Vs Kenya 35Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-01,26,Kenya,Steve Tikolo,217,7,14,25,Bangladesh,Khaled Mashud,185,10,18,New Wanderers Stadium,Johannesburg,South Africa,EAR de Silva,NA Mallender,Kenya,bat,Kenya,Kenya won by 32 runs,Maurice Odumbe
1975,65268,India Vs Pakistan 36Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-01,7,Pakistan,Waqar Younis,273,7,27,6,India,Sourav Ganguly,276,4,28,SuperSport Park,Centurion,South Africa,DR Shepherd,RE Koertzen,Pakistan,bat,India,India won by 6 wickets (with 26 balls remaining),Sachin Tendulkar
1976,65269,Australia Vs England 37Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-02,1,England,Nasser Hussain,204,8,10,2,Australia,Ricky Ponting,208,8,15,St George's Park,Gqeberha,South Africa,Aleem Dar,RB Tiffin,England,bat,Australia,Australia won by 2 wickets (with 2 balls remaining),Andy Bichel
1977,65270,Canada Vs New Zealand 38Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-03,17,Canada,Joe Harris,196,10,14,5,New Zealand,Stephen Fleming,197,5,8,Willowmoore Park,Benoni,South Africa,AV Jayaprakash,BG Jerling,New Zealand,bowl,New Zealand,New Zealand won by 5 wickets (with 162 balls remaining),John Davison
1978,65271,Namibia Vs Netherlands 39Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-03,15,Netherlands,Luuk van Troost,314,4,28,28,Namibia,Deon Kotze,250,10,8,Goodyear Park,Bloemfontein,South Africa,DJ Harper,Nadeem Ghauri,Netherlands,bat,Netherlands,Netherlands won by 64 runs,Feiko Kloppenburg
1979,65272,South Africa Vs Sri Lanka 40Th Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-03,8,Sri Lanka,Sanath Jayasuriya,268,9,18,3,South Africa,Shaun Pollock,229,6,18,Kingsmead,Durban,South Africa,S Venkataraghavan,SA Bucknor,Sri Lanka,bat,,Match tied (D/L method),Marvan Atapattu
